DATETIME,TANGARA_260A,TANGARA_4B1A,TANGARA_2B42,TANGARA_2E9A,TANGARA_2FF6,TANGARA_307A,TANGARA_48C6,TANGARA_F1AE,TANGARA_06BE
2023-11-11 10:47:30-05:00,53.41,54.2,60.22,53.61,55.0,47.95,99.9,47.92,54.01
2023-11-11 10:48:00-05:00,53.65,53.73,59.89,53.58,54.97,48.33,99.9,48.03,54.17
2023-11-11 10:48:30-05:00,53.49,54.08,59.77,53.58,55.1,47.74,99.9,48.14,53.2
2023-11-11 10:49:00-05:00,53.58,53.78,59.89,53.41,55.13,47.75,99.9,48.32,54.0
2023-11-11 10:49:30-05:00,53.3,53.71,59.82,53.73,55.05,,99.9,48.61,53.53
2023-11-11 10:50:00-05:00,53.64,53.68,59.81,53.83,54.66,47.94,99.9,48.76,53.5
2023-11-11 10:50:30-05:00,53.01,53.75,60.1,53.34,54.64,48.1,,48.54,53.4
2023-11-11 10:51:00-05:00,53.25,53.73,59.66,53.24,54.98,48.25,99.9,48.19,53.37
2023-11-11 10:51:30-05:00,53.55,53.95,59.92,53.11,54.68,48.46,99.9,48.13,53.36
2023-11-11 10:52:00-05:00,53.02,53.97,59.66,53.08,55.32,48.44,99.9,48.26,52.4
2023-11-11 10:52:30-05:00,53.11,54.24,59.6,52.75,55.38,48.45,99.9,48.37,53.15
2023-11-11 10:53:00-05:00,52.64,54.22,59.53,52.27,55.55,48.55,99.9,48.42,53.47
2023-11-11 10:53:30-05:00,52.5,54.37,59.69,52.76,55.34,48.19,99.9,48.52,53.15
2023-11-11 10:54:00-05:00,52.44,53.98,59.53,53.26,55.72,47.86,99.9,48.74,52.26
2023-11-11 10:54:30-05:00,52.25,53.8,59.53,53.31,55.49,47.61,99.9,48.24,52.4
2023-11-11 10:55:00-05:00,52.22,53.9,59.53,53.07,55.63,47.33,99.9,47.72,52.11
2023-11-11 10:55:30-05:00,52.16,53.9,59.57,53.37,55.17,47.92,99.9,47.37,53.03
2023-11-11 10:56:00-05:00,52.42,54.01,59.67,52.92,55.24,47.59,99.9,47.16,52.88
2023-11-11 10:56:30-05:00,53.13,53.83,59.61,53.65,54.85,47.31,99.9,47.08,52.16
2023-11-11 10:57:00-05:00,52.92,53.84,59.57,53.2,54.64,,99.9,47.03,52.3
2023-11-11 10:57:30-05:00,52.31,53.83,59.55,53.26,54.73,,99.9,47.02,52.27
2023-11-11 10:58:00-05:00,52.18,53.77,59.52,53.63,54.73,47.45,99.9,47.04,52.27
2023-11-11 10:58:30-05:00,52.23,53.89,59.4,53.64,54.74,47.46,99.9,46.89,52.59
2023-11-11 10:59:00-05:00,52.35,53.58,59.37,52.97,54.6,47.3,99.9,46.8,53.01
2023-11-11 10:59:30-05:00,52.85,53.57,,53.22,54.72,,99.9,46.68,52.72
2023-11-11 11:00:00-05:00,,53.52,,53.21,54.83,,99.9,46.54,52.98
2023-11-11 11:00:30-05:00,52.87,53.52,,53.28,54.77,46.58,99.9,46.44,52.81
2023-11-11 11:01:00-05:00,52.92,53.43,,52.74,54.76,46.74,99.9,46.44,53.26
2023-11-11 11:01:30-05:00,53.03,53.64,,53.45,54.84,46.57,99.9,46.53,53.23
2023-11-11 11:02:00-05:00,52.8,53.72,,54.05,55.01,46.54,99.9,46.8,53.43
2023-11-11 11:02:30-05:00,52.87,53.65,,54.16,54.94,46.73,99.9,47.18,52.91
2023-11-11 11:03:00-05:00,52.54,53.78,,53.92,54.69,46.75,99.9,47.6,53.49
2023-11-11 11:03:30-05:00,52.69,53.46,,52.46,54.43,46.91,99.9,47.74,52.75
2023-11-11 11:04:00-05:00,52.69,53.34,,52.44,54.22,,99.9,47.88,51.83
2023-11-11 11:04:30-05:00,52.74,53.37,,52.1,54.08,47.08,99.9,48.14,52.25
2023-11-11 11:05:00-05:00,52.66,53.61,,52.09,54.22,46.99,99.9,48.24,51.57
2023-11-11 11:05:30-05:00,52.51,53.71,,53.12,53.86,46.66,99.9,48.09,52.18
2023-11-11 11:06:00-05:00,52.52,53.65,,52.37,53.76,47.03,99.9,47.84,52.18
2023-11-11 11:06:30-05:00,52.63,53.78,,52.06,53.84,47.28,99.9,48.0,53.63
2023-11-11 11:07:00-05:00,52.54,53.5,,52.27,53.48,47.07,,48.03,52.84
2023-11-11 11:07:30-05:00,52.63,53.56,,52.29,53.34,47.06,99.9,48.03,53.08
2023-11-11 11:08:00-05:00,52.37,53.81,,51.65,53.01,46.19,99.9,48.12,52.82
2023-11-11 11:08:30-05:00,52.44,53.97,,53.46,52.78,46.67,99.9,48.01,52.7
2023-11-11 11:09:00-05:00,52.69,54.15,,51.94,52.6,46.82,99.9,47.71,53.13
2023-11-11 11:09:30-05:00,52.26,54.25,,51.55,52.81,46.98,99.9,47.45,52.87
2023-11-11 11:10:00-05:00,51.91,54.08,,52.15,52.61,45.42,99.9,47.23,52.08
2023-11-11 11:10:30-05:00,51.73,54.22,,51.93,52.8,46.58,99.9,47.16,52.54
2023-11-11 11:11:00-05:00,51.83,53.93,,51.49,52.49,46.72,99.9,47.28,52.5
2023-11-11 11:11:30-05:00,51.62,53.77,,51.53,52.32,46.82,99.9,47.46,52.44
2023-11-11 11:12:00-05:00,51.51,53.74,,51.61,52.53,47.21,99.9,47.59,52.18
2023-11-11 11:12:30-05:00,51.66,53.64,,51.33,52.39,47.19,99.9,47.56,52.18
2023-11-11 11:13:00-05:00,51.62,53.77,,52.31,52.23,46.99,99.9,47.38,52.72
2023-11-11 11:13:30-05:00,51.81,54.1,,51.69,52.21,47.2,99.9,47.15,53.19
2023-11-11 11:14:00-05:00,51.83,53.61,,51.52,52.19,47.28,99.9,47.16,51.74
2023-11-11 11:14:30-05:00,51.69,53.82,,51.73,52.25,47.27,99.9,47.28,52.14
2023-11-11 11:15:00-05:00,51.95,54.05,,52.1,52.35,46.85,99.9,47.15,52.3
2023-11-11 11:15:30-05:00,52.1,53.39,,51.6,52.3,,99.9,47.25,52.4
2023-11-11 11:16:00-05:00,51.99,53.29,,52.19,52.31,,99.9,47.4,52.26
2023-11-11 11:16:30-05:00,51.78,53.32,,52.1,52.09,47.08,99.9,47.51,52.51
2023-11-11 11:17:00-05:00,51.77,53.32,,51.71,51.95,,99.9,47.48,52.08
2023-11-11 11:17:30-05:00,51.85,53.58,,52.31,51.6,46.55,99.9,47.64,51.78
2023-11-11 11:18:00-05:00,51.95,53.85,,53.66,51.44,46.53,99.9,47.69,51.47
2023-11-11 11:18:30-05:00,52.12,53.75,,52.94,51.58,46.7,99.9,47.68,51.28
2023-11-11 11:19:00-05:00,52.15,53.58,,53.45,51.48,46.01,99.9,47.51,51.09
2023-11-11 11:19:30-05:00,51.71,53.63,,53.37,51.37,46.58,99.9,47.54,51.77
2023-11-11 11:20:00-05:00,51.77,53.66,,53.54,51.02,,99.9,47.55,51.19
2023-11-11 11:20:30-05:00,51.6,53.83,,52.55,51.12,,99.9,47.71,50.99
2023-11-11 11:21:00-05:00,51.6,53.94,,52.72,51.74,46.18,,47.67,51.09
2023-11-11 11:21:30-05:00,51.38,53.95,,52.82,51.57,46.58,99.9,47.68,51.78
2023-11-11 11:22:00-05:00,50.86,53.83,,52.19,52.0,46.09,99.9,47.73,51.83
2023-11-11 11:22:30-05:00,51.17,53.49,,52.14,52.01,46.57,99.9,47.56,51.42
2023-11-11 11:23:00-05:00,51.3,53.67,,52.32,52.16,,99.9,47.59,51.01
2023-11-11 11:23:30-05:00,51.35,53.54,,51.92,52.1,45.87,99.9,47.69,51.3
2023-11-11 11:24:00-05:00,51.11,53.59,,51.61,52.1,,99.9,47.73,51.13
2023-11-11 11:24:30-05:00,51.58,53.52,,52.57,51.66,44.98,99.9,47.61,51.5
2023-11-11 11:25:00-05:00,51.35,53.52,,51.69,51.75,44.61,99.9,47.78,50.73
2023-11-11 11:25:30-05:00,51.27,53.2,,51.51,51.9,44.54,99.9,48.06,51.07
2023-11-11 11:26:00-05:00,50.71,53.17,,51.68,52.17,,99.9,47.96,51.01
2023-11-11 11:26:30-05:00,51.19,53.13,,51.46,52.13,44.07,99.9,47.73,50.97
2023-11-11 11:27:00-05:00,51.07,53.01,,51.46,52.06,43.33,99.9,47.76,51.4
2023-11-11 11:27:30-05:00,51.23,52.89,,51.41,51.84,,99.9,47.55,51.42
2023-11-11 11:28:00-05:00,51.35,52.95,,52.21,51.81,43.47,99.9,47.69,51.56
2023-11-11 11:28:30-05:00,51.56,53.09,,52.33,52.02,43.15,99.9,47.79,51.12
2023-11-11 11:29:00-05:00,52.21,53.03,,50.63,52.1,41.97,99.9,47.61,50.68
2023-11-11 11:29:30-05:00,52.29,52.94,,52.22,52.08,42.11,99.9,47.65,50.9
2023-11-11 11:30:00-05:00,52.29,52.64,,52.55,52.05,41.75,99.9,47.62,51.42
2023-11-11 11:30:30-05:00,52.13,52.65,,52.18,51.99,,99.9,47.71,51.4
2023-11-11 11:31:00-05:00,51.72,52.27,,52.53,52.03,43.28,99.9,47.81,51.29
2023-11-11 11:31:30-05:00,51.08,52.35,,52.42,52.24,43.64,99.9,48.11,51.22
2023-11-11 11:32:00-05:00,51.32,52.15,,51.71,52.18,43.64,99.9,48.45,51.31
2023-11-11 11:32:30-05:00,51.5,52.11,,51.04,52.37,43.8,99.9,48.41,50.95
2023-11-11 11:33:00-05:00,51.25,52.13,,51.76,52.67,43.64,99.9,48.1,50.63
2023-11-11 11:33:30-05:00,51.36,52.39,,52.07,52.69,43.02,99.9,48.13,50.57
2023-11-11 11:34:00-05:00,51.24,52.36,,51.71,52.65,42.66,,48.27,51.71
2023-11-11 11:34:30-05:00,51.39,52.58,,51.78,52.7,43.58,99.9,48.25,50.72
2023-11-11 11:35:00-05:00,51.15,52.43,,52.14,52.63,43.64,99.9,48.32,50.67
2023-11-11 11:35:30-05:00,51.17,52.34,,50.85,52.24,43.87,99.9,48.33,50.82
2023-11-11 11:36:00-05:00,51.2,52.17,,51.95,52.33,44.43,99.9,48.33,51.42
2023-11-11 11:36:30-05:00,51.0,52.22,,51.07,52.39,44.03,99.9,48.48,50.56
2023-11-11 11:37:00-05:00,50.81,52.37,,51.23,52.25,,99.9,48.64,50.7
2023-11-11 11:37:30-05:00,51.02,52.16,,51.02,52.2,42.51,99.9,49.04,51.03
2023-11-11 11:38:00-05:00,51.21,52.15,,51.06,52.2,42.92,99.9,49.48,50.84
2023-11-11 11:38:30-05:00,51.19,52.08,,51.19,52.31,43.53,99.9,49.66,51.2
2023-11-11 11:39:00-05:00,51.44,52.2,,51.73,52.44,,99.9,49.65,51.51
2023-11-11 11:39:30-05:00,51.59,52.41,,51.05,52.42,43.06,99.9,49.54,51.13
2023-11-11 11:40:00-05:00,51.51,52.21,,50.84,52.47,43.96,99.9,49.51,51.45
2023-11-11 11:40:30-05:00,51.9,51.89,,50.17,52.37,43.29,99.9,49.43,50.64
2023-11-11 11:41:00-05:00,51.87,52.13,,50.5,52.51,42.54,99.9,49.18,51.99
2023-11-11 11:41:30-05:00,51.66,52.08,,50.14,52.33,43.18,99.9,49.23,51.32
2023-11-11 11:42:00-05:00,51.68,51.98,,51.12,52.41,42.77,99.9,48.91,51.08
2023-11-11 11:42:30-05:00,51.75,52.01,,50.62,52.67,43.31,99.9,48.71,50.67
2023-11-11 11:43:00-05:00,51.58,52.13,,50.17,52.51,42.93,99.9,48.78,51.39
2023-11-11 11:43:30-05:00,51.7,52.13,,50.33,52.42,43.07,99.9,48.79,51.23
2023-11-11 11:44:00-05:00,51.3,52.17,,49.98,52.84,43.6,99.9,48.75,49.95
2023-11-11 11:44:30-05:00,50.96,51.95,,50.31,52.81,44.3,99.9,48.86,51.02
2023-11-11 11:45:00-05:00,50.87,52.16,,50.2,52.92,44.12,99.9,49.1,51.25
2023-11-11 11:45:30-05:00,50.81,52.41,,50.64,53.05,44.39,99.9,49.18,50.93
2023-11-11 11:46:00-05:00,50.78,52.21,,50.25,53.03,43.47,99.9,49.49,51.53
2023-11-11 11:46:30-05:00,50.67,52.12,,50.65,53.09,43.47,99.9,49.59,51.68
2023-11-11 11:47:00-05:00,50.76,52.14,,50.46,52.83,43.48,99.9,49.27,51.25
2023-11-11 11:47:30-05:00,50.86,51.99,,49.88,52.82,43.54,99.9,49.03,51.19
2023-11-11 11:48:00-05:00,50.87,51.99,,49.91,52.76,43.39,99.9,49.02,51.29
2023-11-11 11:48:30-05:00,50.91,52.08,,49.75,52.48,42.63,99.9,49.46,51.28
2023-11-11 11:49:00-05:00,51.03,52.0,,51.22,52.34,43.21,99.9,49.71,51.13
2023-11-11 11:49:30-05:00,51.11,52.09,,49.56,52.58,43.77,99.9,49.64,51.53
2023-11-11 11:50:00-05:00,51.28,51.93,,49.76,52.53,43.64,99.9,49.36,51.59
2023-11-11 11:50:30-05:00,51.21,51.78,,49.58,,,,49.06,51.62
2023-11-11 11:51:00-05:00,50.48,51.99,,51.28,52.52,43.56,99.9,48.91,52.07
2023-11-11 11:51:30-05:00,50.72,52.07,,50.58,52.65,43.77,99.9,48.89,51.04
2023-11-11 11:52:00-05:00,50.95,51.88,,50.77,52.32,43.77,99.9,48.89,51.56
2023-11-11 11:52:30-05:00,51.24,51.88,,49.92,52.3,43.41,99.9,48.91,51.0
2023-11-11 11:53:00-05:00,51.28,51.79,,49.88,52.36,44.11,99.9,48.77,51.03
2023-11-11 11:53:30-05:00,51.49,51.9,,50.05,52.51,44.94,99.9,48.82,50.4
2023-11-11 11:54:00-05:00,52.03,52.23,,50.34,52.45,44.49,99.9,48.91,50.59
2023-11-11 11:54:30-05:00,52.05,51.91,,50.21,52.28,43.94,99.9,49.0,51.06
2023-11-11 11:55:00-05:00,52.09,51.77,,49.88,52.16,42.69,99.9,49.13,51.92
2023-11-11 11:55:30-05:00,52.33,52.06,,50.77,52.23,42.99,99.9,49.34,52.08
2023-11-11 11:56:00-05:00,52.24,51.9,,50.43,52.22,45.35,99.9,49.78,50.89
2023-11-11 11:56:30-05:00,52.12,52.12,,50.66,52.42,44.87,99.9,49.89,50.57
2023-11-11 11:57:00-05:00,51.88,52.0,,50.55,52.52,44.4,99.9,50.06,50.92
2023-11-11 11:57:30-05:00,52.06,51.85,,51.01,52.52,44.69,99.9,50.33,51.28
2023-11-11 11:58:00-05:00,51.98,52.0,,50.9,52.72,43.61,99.9,50.1,50.91
2023-11-11 11:58:30-05:00,52.0,51.66,,51.13,52.68,43.19,99.9,50.05,50.81
2023-11-11 11:59:00-05:00,52.02,51.64,,51.69,52.81,43.44,99.9,49.79,50.6
2023-11-11 11:59:30-05:00,52.03,51.69,,51.0,52.84,43.63,99.9,49.35,50.19
2023-11-11 12:00:00-05:00,51.82,52.26,,50.78,52.54,45.1,99.9,49.64,51.4
2023-11-11 12:00:30-05:00,51.62,51.93,,51.08,52.81,45.78,,49.6,51.07
2023-11-11 12:01:00-05:00,51.81,52.03,,51.35,52.97,44.92,99.9,49.57,50.64
2023-11-11 12:01:30-05:00,51.96,51.9,,51.41,53.21,44.68,,49.58,50.97
2023-11-11 12:02:00-05:00,52.01,51.8,,51.12,52.66,43.93,99.9,49.66,51.1
2023-11-11 12:02:30-05:00,51.54,51.74,,51.32,53.21,44.23,99.9,49.95,50.71
2023-11-11 12:03:00-05:00,51.62,51.64,,51.41,53.21,44.56,99.9,50.2,50.92
2023-11-11 12:03:30-05:00,51.66,51.52,,51.96,53.31,44.46,99.9,50.23,51.42
2023-11-11 12:04:00-05:00,51.69,51.48,,51.73,53.28,44.19,99.9,50.58,51.02
2023-11-11 12:04:30-05:00,51.76,51.62,,52.44,53.08,44.6,99.9,50.83,50.76
2023-11-11 12:05:00-05:00,,51.58,,52.85,52.89,,99.9,50.86,51.02
2023-11-11 12:05:30-05:00,51.91,51.81,,51.82,52.94,44.05,99.9,50.42,51.02
2023-11-11 12:06:00-05:00,51.89,52.21,,51.98,53.12,44.82,99.9,49.7,51.06
2023-11-11 12:06:30-05:00,51.82,51.7,,52.61,53.24,43.76,99.9,49.38,50.91
2023-11-11 12:07:00-05:00,51.93,51.81,,51.5,53.13,44.02,99.9,49.08,51.33
2023-11-11 12:07:30-05:00,52.27,51.59,,51.66,53.28,43.85,99.9,48.96,51.62
2023-11-11 12:08:00-05:00,52.17,51.54,,52.43,53.39,43.11,99.9,48.67,51.76
2023-11-11 12:08:30-05:00,51.89,51.79,57.44,52.64,53.21,43.26,99.9,48.57,51.47
2023-11-11 12:09:00-05:00,51.85,51.85,57.25,52.09,52.8,43.04,99.9,48.57,51.76
2023-11-11 12:09:30-05:00,51.87,52.03,57.34,51.52,53.24,43.35,99.9,48.63,51.08
2023-11-11 12:10:00-05:00,51.98,52.25,57.19,51.38,53.2,42.78,99.9,48.75,51.25
2023-11-11 12:10:30-05:00,51.98,51.88,57.03,51.46,52.68,43.14,99.9,48.59,51.6
2023-11-11 12:11:00-05:00,52.03,52.42,57.11,51.72,52.87,43.43,99.9,48.51,51.46
2023-11-11 12:11:30-05:00,51.93,51.85,57.25,51.58,53.09,43.53,99.9,48.48,51.22
2023-11-11 12:12:00-05:00,52.48,51.89,57.36,51.66,53.12,43.6,99.9,48.52,51.75
2023-11-11 12:12:30-05:00,52.14,51.94,57.5,51.49,53.16,43.82,99.9,48.61,51.93
2023-11-11 12:13:00-05:00,52.49,51.89,58.09,51.34,53.35,43.24,99.9,48.68,51.43
2023-11-11 12:13:30-05:00,52.42,52.04,57.53,51.44,53.15,,99.9,48.61,50.92
2023-11-11 12:14:00-05:00,52.42,52.16,57.3,52.12,53.14,42.81,99.9,48.92,51.47
2023-11-11 12:14:30-05:00,53.15,52.23,57.48,51.21,53.46,43.17,,49.11,51.45
2023-11-11 12:15:00-05:00,52.91,52.32,57.48,51.64,53.22,43.18,99.9,49.01,51.8
2023-11-11 12:15:30-05:00,52.76,52.25,57.53,51.24,53.26,43.15,99.9,48.76,52.0
2023-11-11 12:16:00-05:00,52.94,52.43,57.04,51.1,53.6,43.37,99.9,48.76,51.73
2023-11-11 12:16:30-05:00,52.74,52.46,57.36,51.88,53.7,43.18,99.9,48.78,51.32
2023-11-11 12:17:00-05:00,52.77,52.78,57.43,51.04,53.57,43.2,99.9,49.02,51.62
2023-11-11 12:17:30-05:00,52.85,52.56,57.47,51.64,53.78,44.09,99.9,48.97,50.92
2023-11-11 12:18:00-05:00,52.87,52.65,57.68,51.36,53.87,43.05,99.9,48.93,51.72
2023-11-11 12:18:30-05:00,52.86,52.19,57.68,51.54,53.93,42.34,99.9,49.23,51.57
2023-11-11 12:19:00-05:00,52.66,52.14,57.84,51.36,53.79,42.58,99.9,49.45,51.64
2023-11-11 12:19:30-05:00,52.86,51.93,57.62,51.5,53.33,42.59,99.9,49.95,51.69
2023-11-11 12:20:00-05:00,52.37,52.08,57.36,51.54,53.91,41.57,99.9,49.89,52.12
2023-11-11 12:20:30-05:00,52.85,52.28,57.24,51.62,53.79,42.18,99.9,50.14,51.64
2023-11-11 12:21:00-05:00,53.07,52.29,57.19,51.46,53.83,42.82,99.9,50.06,51.68
2023-11-11 12:21:30-05:00,52.86,52.56,56.96,52.36,53.93,42.35,99.9,49.98,51.42
2023-11-11 12:22:00-05:00,52.74,52.28,56.92,51.5,53.86,42.65,99.9,49.78,51.27
2023-11-11 12:22:30-05:00,53.05,52.37,57.73,51.9,54.08,42.29,99.9,49.15,51.66
2023-11-11 12:23:00-05:00,52.99,52.34,57.7,52.28,54.17,42.02,99.9,49.03,51.24
2023-11-11 12:23:30-05:00,52.99,52.4,57.84,51.76,54.2,42.47,99.9,49.09,51.53
2023-11-11 12:24:00-05:00,52.88,52.25,58.21,51.78,53.91,42.14,,48.96,52.15
2023-11-11 12:24:30-05:00,52.48,52.46,58.06,51.9,54.22,41.87,99.9,48.82,51.6
2023-11-11 12:25:00-05:00,52.43,52.43,58.13,52.02,54.09,42.38,99.9,49.06,51.7
2023-11-11 12:25:30-05:00,52.42,52.26,58.1,52.08,54.22,42.37,99.9,49.08,51.45
2023-11-11 12:26:00-05:00,52.51,52.28,57.91,52.13,54.42,43.03,99.9,49.07,52.38
2023-11-11 12:26:30-05:00,52.55,52.21,57.83,52.72,54.46,42.08,99.9,48.7,51.47
2023-11-11 12:27:00-05:00,52.44,52.19,57.71,52.24,54.16,42.22,99.9,48.46,52.23
2023-11-11 12:27:30-05:00,52.45,52.0,57.78,52.26,54.05,42.29,99.9,48.36,52.64
2023-11-11 12:28:00-05:00,52.35,52.08,57.78,51.93,54.23,,99.9,48.28,52.21
2023-11-11 12:28:30-05:00,52.11,52.07,57.73,51.35,54.25,43.33,99.9,48.35,52.26
2023-11-11 12:29:00-05:00,52.2,51.92,57.67,51.7,54.43,43.9,99.9,48.64,52.2
2023-11-11 12:29:30-05:00,51.51,51.93,57.8,51.89,54.07,44.74,99.9,48.88,52.67
2023-11-11 12:30:00-05:00,51.67,51.93,57.6,52.12,53.87,43.83,99.9,49.03,51.92
2023-11-11 12:30:30-05:00,51.68,52.46,57.61,52.17,54.06,43.95,99.9,49.23,51.85
2023-11-11 12:31:00-05:00,51.96,52.17,57.68,52.12,53.94,42.52,99.9,49.24,50.23
2023-11-11 12:31:30-05:00,51.68,51.86,58.01,51.79,54.0,42.62,99.9,49.45,51.29
2023-11-11 12:32:00-05:00,51.94,51.7,58.04,51.94,53.81,43.22,99.9,49.69,51.22
2023-11-11 12:32:30-05:00,51.82,51.67,58.0,52.45,54.11,43.37,99.9,50.25,51.29
2023-11-11 12:33:00-05:00,52.0,51.71,57.76,52.13,54.4,43.66,99.9,50.01,51.09
2023-11-11 12:33:30-05:00,52.0,51.87,58.06,52.26,54.4,42.95,,50.01,51.38
2023-11-11 12:34:00-05:00,52.03,52.04,57.75,52.54,54.42,43.0,99.9,49.94,50.95
2023-11-11 12:34:30-05:00,51.97,51.93,57.6,52.31,54.06,43.94,99.9,49.66,51.17
2023-11-11 12:35:00-05:00,51.75,52.85,57.48,52.32,54.17,43.17,99.9,49.23,51.23
2023-11-11 12:35:30-05:00,51.89,52.16,57.98,52.38,53.84,43.23,99.9,49.4,51.48
2023-11-11 12:36:00-05:00,52.33,52.36,58.07,52.07,53.77,43.2,99.9,49.11,51.78
2023-11-11 12:36:30-05:00,52.96,51.67,58.33,52.09,53.53,43.38,99.9,49.24,51.49
2023-11-11 12:37:00-05:00,52.27,51.42,57.76,51.64,53.55,42.57,99.9,49.3,52.34
2023-11-11 12:37:30-05:00,51.76,51.44,58.18,51.8,53.56,41.51,99.9,49.02,51.56
2023-11-11 12:38:00-05:00,51.43,51.4,58.16,51.75,53.64,41.43,99.9,48.88,51.81
2023-11-11 12:38:30-05:00,50.75,50.86,58.02,52.78,53.5,42.25,99.9,48.61,51.65
2023-11-11 12:39:00-05:00,,50.74,58.12,52.47,53.55,41.85,99.9,48.46,51.53
2023-11-11 12:39:30-05:00,52.0,51.04,58.15,52.2,53.5,,99.9,48.32,51.19
2023-11-11 12:40:00-05:00,52.46,51.19,58.15,52.13,53.49,42.38,99.9,48.36,51.56
2023-11-11 12:40:30-05:00,53.02,50.62,58.28,52.26,53.74,43.53,99.9,48.49,51.68
2023-11-11 12:41:00-05:00,53.44,50.49,58.09,52.14,53.52,44.12,99.9,48.59,52.18
2023-11-11 12:41:30-05:00,53.2,50.65,58.17,52.18,53.29,43.7,99.9,48.46,52.21
2023-11-11 12:42:00-05:00,53.77,50.65,58.2,52.07,53.34,42.84,99.9,48.48,52.08
2023-11-11 12:42:30-05:00,53.7,50.56,58.25,52.0,53.44,42.82,99.9,48.46,51.91
2023-11-11 12:43:00-05:00,52.5,50.55,57.94,52.13,53.55,43.58,99.9,48.47,52.31
2023-11-11 12:43:30-05:00,51.46,50.41,57.61,51.97,53.66,42.97,99.9,48.52,52.51
2023-11-11 12:44:00-05:00,51.2,50.43,57.46,52.94,53.47,42.96,99.9,48.68,51.68
2023-11-11 12:44:30-05:00,51.22,50.59,57.44,52.94,53.64,43.89,99.9,48.69,51.77
2023-11-11 12:45:00-05:00,50.93,50.51,57.35,52.64,53.21,43.05,99.9,48.74,51.67
2023-11-11 12:45:30-05:00,50.68,50.58,57.46,52.88,53.38,43.56,99.9,48.56,51.55
2023-11-11 12:46:00-05:00,50.96,50.87,57.45,52.88,53.02,43.18,99.9,48.34,51.2
2023-11-11 12:46:30-05:00,50.09,,57.67,52.05,53.02,43.04,99.9,48.23,51.61
2023-11-11 12:47:00-05:00,50.7,50.62,57.67,51.66,52.89,43.28,,48.35,50.97
2023-11-11 12:47:30-05:00,50.49,51.18,57.68,52.82,53.05,43.13,99.9,48.43,50.57
2023-11-11 12:48:00-05:00,50.48,50.75,57.58,51.54,52.96,42.64,99.9,48.84,50.87
2023-11-11 12:48:30-05:00,50.95,50.7,57.58,51.5,52.86,42.77,99.9,48.79,50.07
2023-11-11 12:49:00-05:00,50.57,50.27,57.64,51.97,52.85,42.3,99.9,49.01,51.07
2023-11-11 12:49:30-05:00,50.38,50.07,57.78,51.27,52.64,42.12,99.9,48.92,50.95
2023-11-11 12:50:00-05:00,50.5,50.0,58.11,51.68,52.74,42.16,99.9,48.87,50.54
2023-11-11 12:50:30-05:00,50.44,49.9,58.21,51.82,52.59,42.58,99.9,48.94,51.05
2023-11-11 12:51:00-05:00,50.95,49.89,58.03,51.74,52.42,42.38,99.9,48.96,50.72
2023-11-11 12:51:30-05:00,50.27,49.92,58.12,51.1,52.34,42.61,99.9,49.03,51.18
2023-11-11 12:52:00-05:00,50.77,49.89,58.09,51.59,52.22,42.25,99.9,48.56,50.96
2023-11-11 12:52:30-05:00,50.71,49.96,58.22,51.35,52.31,42.55,99.9,48.17,51.34
2023-11-11 12:53:00-05:00,50.7,49.91,58.11,51.38,52.31,42.76,99.9,47.85,51.71
2023-11-11 12:53:30-05:00,50.61,50.09,57.64,51.44,52.38,42.42,99.9,47.57,50.58
2023-11-11 12:54:00-05:00,50.71,50.55,57.52,51.51,52.33,42.39,99.9,47.42,51.29
2023-11-11 12:54:30-05:00,50.78,50.13,57.73,50.74,51.84,42.19,99.9,47.24,51.94
2023-11-11 12:55:00-05:00,50.65,50.21,57.48,50.83,51.87,,99.9,47.16,51.07
2023-11-11 12:55:30-05:00,50.81,50.23,57.23,50.61,52.19,42.52,99.9,47.19,51.42
2023-11-11 12:56:00-05:00,50.62,50.45,56.94,51.29,52.16,43.2,99.9,47.11,51.47
2023-11-11 12:56:30-05:00,50.71,50.52,54.84,52.01,51.85,42.58,99.9,47.15,51.31
2023-11-11 12:57:00-05:00,50.91,50.44,54.62,51.33,51.96,42.94,99.9,47.12,51.53
2023-11-11 12:57:30-05:00,50.72,50.23,55.52,50.06,51.81,41.63,99.9,46.99,51.62
2023-11-11 12:58:00-05:00,50.4,50.13,54.52,52.2,52.07,41.31,99.9,46.76,50.67
2023-11-11 12:58:30-05:00,50.45,50.27,55.16,51.56,51.89,41.87,99.9,46.67,51.57
2023-11-11 12:59:00-05:00,,,55.4,,,,,46.59,
2023-11-11 12:59:30-05:00,,,55.57,,,,,46.61,
2023-11-11 13:00:00-05:00,,,55.91,,,,,46.67,
2023-11-11 13:00:30-05:00,50.0,50.73,54.8,50.96,51.62,42.42,99.9,46.67,52.59
2023-11-11 13:01:00-05:00,50.65,51.08,55.33,51.71,51.38,42.59,99.9,46.84,52.57
2023-11-11 13:01:30-05:00,50.59,50.73,54.75,51.87,51.82,42.89,99.9,46.95,51.26
2023-11-11 13:02:00-05:00,50.42,50.53,55.68,50.97,51.83,42.66,99.9,47.29,51.61
2023-11-11 13:02:30-05:00,50.66,50.59,56.5,49.8,51.92,42.23,99.9,47.3,51.87
2023-11-11 13:03:00-05:00,50.54,50.87,56.67,51.74,51.98,42.33,99.9,47.81,51.93
2023-11-11 13:03:30-05:00,50.4,50.92,55.83,49.58,52.26,42.48,99.9,47.68,51.61
